dataset,fold,method,first_order_diff_used,train_accuracy,train_auc,test_accuracy,test_auc
context,5,storm multirocket,0,0.9220183486238532,0.9989967860422404,1.0,1.0
context,5,storm multirocket,1,1.0,1.0,0.9545454545454546,0.975
context,6,minirocket,0,1.0,1.0,1.0,1.0
context,6,multirocket,0,1.0,1.0,0.9166666666666666,0.9
context,6,multirocket,1,1.0,1.0,0.875,0.8445
context,6,storm minirocket,0,0.9861111111111112,0.9998025959978368,1.0,1.0
context,6,storm multirocket,0,0.9212962962962964,0.9940536175710596,1.0,0.996
context,6,storm multirocket,1,0.9166666666666666,0.9932335045970796,1.0,1.0
context,7,minirocket,0,1.0,1.0,1.0,1.0
context,7,multirocket,0,1.0,1.0,0.88,0.906
context,7,multirocket,1,1.0,1.0,0.88,0.8540000000000001
context,7,storm minirocket,0,0.9953488372093025,0.9999701848539058,1.0,1.0
context,7,storm multirocket,0,0.986046511627907,0.9980800432666308,1.0,1.0
context,7,storm multirocket,1,0.9302325581395348,0.98953488372093,1.0,1.0
context,8,minirocket,0,1.0,1.0,1.0,1.0
context,8,multirocket,0,1.0,1.0,0.9583333333333334,1.0
context,8,multirocket,1,1.0,1.0,0.9166666666666666,0.875
context,8,storm minirocket,0,0.949074074074074,0.9958689381647736,1.0,0.99
context,8,storm multirocket,0,0.976851851851852,0.9970328555976204,1.0,1.0
context,8,storm multirocket,1,0.976851851851852,0.9973546511627908,1.0,1.0
context,9,minirocket,0,1.0,1.0,1.0,1.0
context,9,multirocket,0,1.0,1.0,0.92,0.9
context,9,multirocket,1,1.0,1.0,0.96,0.95
context,9,storm minirocket,0,0.9813953488372092,0.9999741602067184,1.0,1.0
context,9,storm multirocket,0,0.986046511627907,0.99843643826878,1.0,1.0
context,9,storm multirocket,1,0.9627906976744186,0.990178151276042,1.0,1.0
hepatitis,0,minirocket,0,0.9443207126948776,0.94021940096142,0.8775510204081632,0.8732758620689656
hepatitis,0,multirocket,0,0.979955456570156,0.9779674596326884,0.8775510204081632,0.8655172413793104
hepatitis,0,multirocket,1,1.0,1.0,0.8163265306122449,0.7982758620689655
hepatitis,0,storm minirocket,0,0.9888641425389756,0.9888964213813222,0.9387755102040816,0.9327586206896552
hepatitis,0,storm multirocket,0,0.8329621380846325,0.8215107440732979,0.9183673469387756,0.9077586206896552
hepatitis,0,storm multirocket,1,0.9576837416481068,0.9532026788282182,0.9183673469387756,0.9077586206896552
hepatitis,1,minirocket,0,0.9888392857142856,0.9880296937828642,0.86,0.8583333333333334
hepatitis,1,multirocket,0,1.0,1.0,0.86,0.8416666666666667
hepatitis,1,multirocket,1,0.9866071428571428,0.9852974533457056,0.84,0.8166666666666667
hepatitis,1,storm minirocket,0,0.9888392857142856,0.9888751417671924,0.94,0.925
hepatitis,1,storm multirocket,0,0.9955357142857144,0.9953809671100112,0.92,0.9083333333333332
hepatitis,1,storm multirocket,1,0.9888392857142856,0.9880296937828642,0.92,0.9166666666666666
hepatitis,2,minirocket,0,0.9955456570155902,0.9953880603147212,0.8163265306122449,0.7905172413793102
hepatitis,2,multirocket,0,1.0,1.0,0.8163265306122449,0.8060344827586207
hepatitis,2,multirocket,1,0.9844097995545658,0.9834319405070052,0.8571428571428571,0.8405172413793103
hepatitis,2,storm minirocket,0,0.9933184855233852,0.9918032786885246,0.8367346938775511,0.8310344827586207
hepatitis,2,storm multirocket,0,0.9888641425389756,0.9888964213813222,0.8163265306122449,0.8060344827586207
hepatitis,2,storm multirocket,1,0.9420935412026726,0.9332244545790708,0.8367346938775511,0.8155172413793104
hepatitis,3,minirocket,0,0.988814317673378,0.988845117147004,0.8235294117647058,0.8142857142857144
hepatitis,3,multirocket,0,0.9798657718120806,0.9769956458635704,0.8627450980392157,0.8547619047619047
hepatitis,3,multirocket,1,0.9843400447427292,0.982490151358076,0.8627450980392157,0.8547619047619047
hepatitis,3,storm minirocket,0,0.901565995525727,0.898911465892598,0.9411764705882352,0.9357142857142856
hepatitis,3,storm multirocket,0,0.9552572706935124,0.952799087704748,0.9215686274509804,0.919047619047619
