dataset,fold,method,first_order_diff_used,train_accuracy,train_auc,test_accuracy,test_auc
context,4,storm multirocket,0,1.0,1.0,1.0,1.0
context,4,storm multirocket,1,1.0,1.0,1.0,1.0
context,5,minirocket,0,1.0,1.0,0.9545454545454546,1.0
context,5,multirocket,0,1.0,1.0,0.9090909090909092,0.95
context,5,multirocket,1,1.0,1.0,0.9545454545454546,1.0
context,5,storm minirocket,0,1.0,1.0,1.0,1.0
context,5,storm multirocket,0,1.0,1.0,1.0,1.0
context,5,storm multirocket,1,0.9587155963302753,0.9991919191919192,1.0,1.0
context,6,minirocket,0,1.0,1.0,1.0,1.0
context,6,multirocket,0,1.0,1.0,1.0,1.0
context,6,multirocket,1,1.0,1.0,1.0,1.0
context,6,storm minirocket,0,0.949074074074074,0.9981112913887388,1.0,1.0
context,6,storm multirocket,0,0.9722222222222222,0.999922480620155,1.0,1.0
context,6,storm multirocket,1,0.9583333333333334,0.9966058229673698,1.0,0.996
context,7,minirocket,0,1.0,1.0,1.0,1.0
context,7,multirocket,0,1.0,1.0,0.96,0.95
context,7,multirocket,1,1.0,1.0,0.96,0.95
context,7,storm minirocket,0,0.9767441860465116,0.9998659936301906,1.0,1.0
context,7,storm multirocket,0,0.958139534883721,0.99473769605192,1.0,1.0
context,7,storm multirocket,1,0.9255813953488372,0.994744907157022,1.0,1.0
context,8,minirocket,0,1.0,1.0,1.0,1.0
context,8,multirocket,0,1.0,1.0,0.9583333333333334,0.95
context,8,multirocket,1,1.0,1.0,1.0,1.0
context,8,storm minirocket,0,0.9722222222222222,0.9988101676581936,1.0,0.996
context,8,storm multirocket,0,1.0,1.0,1.0,1.0
context,8,storm multirocket,1,0.9861111111111112,0.9992764857881138,1.0,1.0
context,9,minirocket,0,1.0,1.0,1.0,1.0
context,9,multirocket,0,1.0,1.0,0.96,0.95
context,9,multirocket,1,1.0,1.0,0.96,0.95
context,9,storm minirocket,0,0.9953488372093025,1.0,1.0,1.0
context,9,storm multirocket,0,0.9953488372093025,0.999922480620155,1.0,1.0
context,9,storm multirocket,1,0.972093023255814,0.998748873264828,1.0,1.0
hepatitis,0,minirocket,0,0.9510022271714922,0.945858498705781,0.8571428571428571,0.8482758620689655
hepatitis,0,multirocket,0,0.9844097995545658,0.982579399317967,0.8367346938775511,0.8232758620689656
hepatitis,0,multirocket,1,0.9821826280623608,0.9806997000698467,0.8775510204081632,0.8732758620689656
hepatitis,0,storm minirocket,0,0.9844097995545658,0.982579399317967,0.9387755102040816,0.9327586206896552
hepatitis,0,storm multirocket,0,0.9688195991091314,0.9617486338797814,0.9387755102040816,0.9327586206896552
hepatitis,0,storm multirocket,1,0.8485523385300668,0.8287008504868728,0.8979591836734694,0.8827586206896553
hepatitis,1,minirocket,0,0.9486607142857144,0.9447675018043096,0.84,0.8333333333333334
hepatitis,1,multirocket,0,0.984375,0.981719764924219,0.84,0.825
hepatitis,1,multirocket,1,1.0,1.0,0.88,0.8666666666666667
hepatitis,1,storm minirocket,0,1.0,1.0,0.9,0.9083333333333332
hepatitis,1,storm multirocket,0,1.0,1.0,0.92,0.9166666666666666
hepatitis,1,storm multirocket,1,0.984375,0.9867924528301888,0.92,0.9083333333333332
hepatitis,2,minirocket,0,0.9933184855233852,0.9926558198775628,0.8163265306122449,0.7982758620689655
hepatitis,2,multirocket,0,0.9888641425389756,0.9871913390032458,0.8163265306122449,0.8060344827586207
hepatitis,2,multirocket,1,0.9933184855233852,0.9918032786885246,0.8775510204081632,0.8655172413793104
hepatitis,2,storm minirocket,0,0.910913140311804,0.9111713710505772,0.8571428571428571,0.8482758620689655
hepatitis,2,storm multirocket,0,0.8685968819599109,0.852438473232261,0.8367346938775511,0.8232758620689656
hepatitis,2,storm multirocket,1,0.9398663697104676,0.9321972965199884,0.8775510204081632,0.8732758620689656
hepatitis,3,minirocket,0,0.9440715883668904,0.941644204851752,0.8627450980392157,0.8547619047619047
hepatitis,3,multirocket,0,0.9821029082774048,0.9797428986108232,0.9411764705882352,0.9285714285714286
hepatitis,3,multirocket,1,0.988814317673378,0.988845117147004,0.9019607843137256,0.888095238095238
hepatitis,3,storm minirocket,0,0.9194630872483222,0.9157267261040846,0.9411764705882352,0.9285714285714286
hepatitis,3,storm multirocket,0,0.9239373601789708,0.9108957080655194,0.9411764705882352,0.9285714285714286
hepatitis,3,storm multirocket,1,0.9373601789709172,0.9239373833713456,0.9215686274509804,0.9047619047619048
hepatitis,4,minirocket,0,0.9465478841870824,0.9438041825876168,0.7959183673469388,0.7965517241379312
hepatitis,4,multirocket,0,0.9732739420935412,0.970623279510251,0.7959183673469388,0.7887931034482759
hepatitis,4,multirocket,1,0.9844097995545658,0.9834319405070052,0.8163265306122449,0.8060344827586207
hepatitis,4,storm minirocket,0,0.9977728285077953,0.9972677595628416,0.8367346938775511,0.8310344827586207
hepatitis,4,storm multirocket,0,0.9198218262806236,0.9084596737746004,0.8163265306122449,0.8060344827586207
hepatitis,4,storm multirocket,1,0.8953229398663697,0.877552487776819,0.8163265306122449,0.8060344827586207
hepatitis,5,minirocket,0,0.9486607142857144,0.9473038457572946,0.9,0.8916666666666667
hepatitis,5,multirocket,0,0.9910714285714286,0.9899164862356944,0.88,0.8833333333333333
hepatitis,5,multirocket,1,0.9866071428571428,0.986142901330034,0.88,0.875
hepatitis,5,storm minirocket,0,1.0,1.0,0.92,0.9083333333333332
hepatitis,5,storm multirocket,0,0.9910714285714286,0.989071038251366,0.92,0.9083333333333332
hepatitis,5,storm multirocket,1,0.9933035714285714,0.9918032786885246,0.98,0.975
hepatitis,6,minirocket,0,0.9397321428571428,0.9362348178137652,0.86,0.8530377668308703
hepatitis,6,multirocket,0,0.984375,0.9833718912666282,0.76,0.7536945812807883
hepatitis,6,multirocket,1,0.9821428571428572,0.9806246385193754,0.78,0.770935960591133
hepatitis,6,storm minirocket,0,0.9709821428571428,0.9694910352805092,0.86,0.8596059113300493
hepatitis,6,storm multirocket,0,0.9821428571428572,0.9797570850202428,0.84,0.8357963875205254
hepatitis,6,storm multirocket,1,0.9598214285714286,0.9514170040485828,0.86,0.8399014778325125
hepatitis,7,minirocket,0,0.9464285714285714,0.943726157335808,0.92,0.9083333333333332
hepatitis,7,multirocket,0,0.9821428571428572,0.9798329724713888,0.84,0.825
hepatitis,7,multirocket,1,0.984375,0.9825652129085474,0.84,0.825
hepatitis,7,storm minirocket,0,1.0,1.0,0.84,0.8083333333333333
hepatitis,7,storm multirocket,0,0.9553571428571428,0.9453551912568304,0.82,0.7916666666666667
hepatitis,7,storm multirocket,1,0.8839285714285714,0.8629961851737293,0.84,0.8
hepatitis,8,minirocket,0,0.9398663697104676,0.9373125436542176,0.8163265306122449,0.8137931034482759
hepatitis,8,multirocket,0,0.9910913140311804,0.9899235794404042,0.8163265306122449,0.8137931034482759
hepatitis,8,multirocket,1,0.9888641425389756,0.9871913390032458,0.7755102040816326,0.7793103448275862
hepatitis,8,storm minirocket,0,1.0,1.0,0.8979591836734694,0.8905172413793103
hepatitis,8,storm multirocket,0,0.9265033407572384,0.9106886067628086,0.8367346938775511,0.8155172413793104
hepatitis,8,storm multirocket,1,0.8641425389755011,0.8444163687908295,0.8367346938775511,0.8232758620689656
hepatitis,9,minirocket,0,0.9463087248322148,0.940089156126892,0.8627450980392157,0.869047619047619
hepatitis,9,multirocket,0,0.9843400447427292,0.9816296910636534,0.7647058823529411,0.7642857142857142
hepatitis,9,multirocket,1,0.988814317673378,0.9862637362637364,0.8627450980392157,0.861904761904762
hepatitis,9,storm minirocket,0,1.0,1.0,0.8431372549019608,0.8452380952380952
hepatitis,9,storm multirocket,0,0.970917225950783,0.9651461745801369,0.8431372549019608,0.8238095238095239
hepatitis,9,storm multirocket,1,0.977628635346756,0.9725274725274724,0.8431372549019608,0.8309523809523809
musekey,0,minirocket,0,0.9691358024691358,0.9991333422794776,0.75,0.9610507246376812
musekey,0,multirocket,0,0.9969135802469136,0.9999552692789409,0.6111111111111112,0.9565217391304348
musekey,0,multirocket,1,0.9969135802469136,0.9999776346394704,0.5833333333333334,0.9456521739130436
musekey,0,storm minirocket,0,1.0,1.0,0.6944444444444444,0.9642210144927535
musekey,0,storm multirocket,0,0.9938271604938272,0.9999552692789409,0.6666666666666666,0.9583333333333334
musekey,0,storm multirocket,1,0.9444444444444444,0.9992563517623904,0.6388888888888888,0.9664855072463768
musekey,1,minirocket,0,0.9660493827160492,0.9991053855788156,0.75,0.9746376811594204
musekey,1,multirocket,0,0.9907407407407408,0.9999384952585436,0.6944444444444444,0.9624094202898552
musekey,1,multirocket,1,1.0,0.9999944086598676,0.6111111111111112,0.9642210144927535
musekey,1,storm minirocket,0,1.0,1.0,0.8888888888888888,0.9891304347826086
musekey,1,storm multirocket,0,0.9938271604938272,1.0,0.8055555555555556,0.9728260869565216
musekey,1,storm multirocket,1,0.9135802469135802,0.9971036858114154,0.6666666666666666,0.947463768115942
musekey,2,minirocket,0,0.9753086419753086,0.999306673823582,0.75,0.9166666666666666
musekey,2,multirocket,0,0.9969135802469136,0.9999608606190732,0.6388888888888888,0.9365942028985508
musekey,2,multirocket,1,0.9969135802469136,0.9999888173197352,0.6388888888888888,0.9660326086956522
musekey,2,storm minirocket,0,1.0,1.0,0.6944444444444444,0.9682971014492754
musekey,2,storm multirocket,0,1.0,1.0,0.75,0.9615036231884058
musekey,2,storm multirocket,1,0.8981481481481481,0.9968017534442656,0.6666666666666666,0.960144927536232
musekey,3,minirocket,0,0.9753086419753086,0.9994576400071568,0.6944444444444444,0.9560688405797102
musekey,3,multirocket,0,1.0,0.999972043299338,0.6944444444444444,0.9465579710144928
musekey,3,multirocket,1,1.0,0.9999776346394704,0.75,0.9420289855072465
musekey,3,storm minirocket,0,0.9969135802469136,1.0,0.7777777777777778,0.9610507246376812
musekey,3,storm multirocket,0,0.9537037037037036,0.9994632313472896,0.75,0.9710144927536232
musekey,3,storm multirocket,1,0.8271604938271605,0.9924964215423152,0.6666666666666666,0.947463768115942
musekey,4,minirocket,0,0.9567901234567902,0.9990997942386832,0.8055555555555556,0.9696557971014492
musekey,4,multirocket,0,0.9969135802469136,0.999972043299338,0.8055555555555556,0.9719202898550724
musekey,4,multirocket,1,0.9969135802469136,1.0,0.8055555555555556,0.9750905797101448
musekey,4,storm minirocket,0,1.0,1.0,0.8611111111111112,0.9855072463768116
musekey,4,storm multirocket,0,0.984567901234568,0.9999440865986758,0.75,0.9497282608695652
musekey,4,storm multirocket,1,0.925925925925926,0.9989823760959028,0.6944444444444444,0.9429347826086956
musekey,5,minirocket,0,0.9753086419753086,0.9991221595992128,0.7777777777777778,0.9904891304347826
musekey,5,multirocket,0,0.9938271604938272,0.9999384952585436,0.75,0.9846014492753624
musekey,5,multirocket,1,1.0,0.9999776346394704,0.7222222222222222,0.980072463768116
musekey,5,storm minirocket,0,1.0,1.0,0.8333333333333334,0.9805253623188406
musekey,5,storm multirocket,0,0.9938271604938272,1.0,0.7777777777777778,0.9850543478260868
musekey,5,storm multirocket,1,0.9444444444444444,0.9991165682590804,0.6388888888888888,0.9664855072463768
musekey,6,minirocket,0,0.9629629629629628,0.9988985059939168,0.7777777777777778,0.9809782608695652
musekey,6,multirocket,0,0.9876543209876544,0.9999217212381464,0.7777777777777778,0.9814311594202898
musekey,6,multirocket,1,0.9969135802469136,0.9999888173197352,0.8055555555555556,0.978713768115942
musekey,6,storm minirocket,0,1.0,1.0,0.8611111111111112,0.9818840579710144
musekey,6,storm multirocket,0,0.9876543209876544,0.9999496779388084,0.8611111111111112,0.9655797101449276
musekey,6,storm multirocket,1,0.8641975308641975,0.995101986044015,0.7222222222222222,0.9343297101449276
musekey,7,minirocket,0,0.9753086419753086,0.9994073179459652,0.7777777777777778,0.9619565217391304
musekey,7,multirocket,0,0.9969135802469136,0.9999552692789409,0.7777777777777778,0.9605978260869564
musekey,7,multirocket,1,0.9969135802469136,0.9999888173197352,0.7222222222222222,0.967391304347826
musekey,7,storm minirocket,0,1.0,1.0,0.9444444444444444,0.990036231884058
musekey,7,storm multirocket,0,1.0,1.0,0.9166666666666666,0.9904891304347826
musekey,7,storm multirocket,1,0.8765432098765432,0.99625380211129,0.6111111111111112,0.9719202898550724
musekey,8,minirocket,0,0.9722222222222222,0.9992004383610664,0.8055555555555556,0.9334239130434784
musekey,8,multirocket,0,0.9938271604938272,0.9999329039184112,0.75,0.9433876811594204
musekey,8,multirocket,1,0.9969135802469136,0.9999776346394704,0.7222222222222222,0.9365942028985508
musekey,8,storm minirocket,0,1.0,1.0,0.7777777777777778,0.9592391304347826
musekey,8,storm multirocket,0,0.9691358024691358,0.999916129898014,0.7777777777777778,0.958786231884058
musekey,8,storm multirocket,1,0.8611111111111112,0.9957449901592412,0.6944444444444444,0.9664855072463768
musekey,9,minirocket,0,0.9783950617283952,0.9992843084630524,0.75,0.9660326086956522
musekey,9,multirocket,0,1.0,0.999972043299338,0.5833333333333334,0.9578804347826086
musekey,9,multirocket,1,1.0,0.9999944086598676,0.5833333333333334,0.9596920289855072
musekey,9,storm minirocket,0,1.0,1.0,0.8333333333333334,0.9764492753623188
musekey,9,storm multirocket,0,0.9969135802469136,1.0,0.8333333333333334,0.9891304347826086
musekey,9,storm multirocket,1,0.9166666666666666,0.9989152800143138,0.7222222222222222,0.9506340579710144
pioneer,0,minirocket,0,1.0,1.0,1.0,1.0
pioneer,0,multirocket,0,1.0,1.0,1.0,1.0
pioneer,0,multirocket,1,1.0,1.0,1.0,1.0
pioneer,0,storm minirocket,0,0.9793103448275862,0.9999523264683448,1.0,1.0
pioneer,0,storm multirocket,0,0.9448275862068966,0.999450165268243,1.0,1.0
pioneer,0,storm multirocket,1,0.993103448275862,0.9954710144927535,1.0,1.0
pioneer,1,minirocket,0,1.0,1.0,1.0,1.0
pioneer,1,multirocket,0,1.0,1.0,1.0,1.0
pioneer,1,multirocket,1,1.0,1.0,1.0,1.0
pioneer,1,storm minirocket,0,0.9722222222222222,1.0,1.0,1.0
pioneer,1,storm multirocket,0,0.9583333333333334,1.0,1.0,1.0
pioneer,1,storm multirocket,1,0.9722222222222222,0.9970238095238096,1.0,1.0
pioneer,2,minirocket,0,1.0,1.0,1.0,1.0
pioneer,2,multirocket,0,1.0,1.0,1.0,1.0
pioneer,2,multirocket,1,1.0,1.0,1.0,1.0
pioneer,2,storm minirocket,0,0.993103448275862,1.0,1.0,1.0
pioneer,2,storm multirocket,0,0.993103448275862,1.0,1.0,1.0
pioneer,2,storm multirocket,1,0.9586206896551724,0.9843567251461988,1.0,1.0
pioneer,3,minirocket,0,1.0,1.0,1.0,1.0
pioneer,3,multirocket,0,1.0,1.0,1.0,1.0
pioneer,3,multirocket,1,1.0,1.0,1.0,1.0
pioneer,3,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,3,storm multirocket,0,1.0,1.0,1.0,1.0
pioneer,3,storm multirocket,1,1.0,0.99968671679198,1.0,1.0
pioneer,4,minirocket,0,1.0,1.0,1.0,1.0
pioneer,4,multirocket,0,1.0,1.0,1.0,1.0
pioneer,4,multirocket,1,1.0,1.0,0.8888888888888888,0.9090909090909092
pioneer,4,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,4,storm multirocket,0,0.9788732394366196,0.999900999901,1.0,1.0
pioneer,4,storm multirocket,1,0.9929577464788732,1.0,1.0,1.0
pioneer,5,minirocket,0,1.0,1.0,1.0,1.0
pioneer,5,multirocket,0,1.0,1.0,1.0,1.0
pioneer,5,multirocket,1,1.0,1.0,0.9333333333333332,0.9666666666666668
pioneer,5,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,5,storm multirocket,0,0.993103448275862,1.0,1.0,1.0
pioneer,5,storm multirocket,1,0.9793103448275862,1.0,1.0,1.0
pioneer,6,minirocket,0,1.0,1.0,1.0,1.0
pioneer,6,multirocket,0,1.0,1.0,1.0,1.0
pioneer,6,multirocket,1,1.0,1.0,1.0,1.0
pioneer,6,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,6,storm multirocket,0,1.0,1.0,1.0,1.0
pioneer,6,storm multirocket,1,0.9861111111111112,0.9984335839598998,1.0,1.0
pioneer,7,minirocket,0,1.0,1.0,1.0,1.0
pioneer,7,multirocket,0,1.0,1.0,1.0,1.0
pioneer,7,multirocket,1,1.0,1.0,0.9333333333333332,0.9499999999999998
pioneer,7,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,7,storm multirocket,0,0.9655172413793104,1.0,1.0,1.0
pioneer,7,storm multirocket,1,1.0,1.0,1.0,1.0
pioneer,8,minirocket,0,1.0,1.0,1.0,1.0
pioneer,8,multirocket,0,1.0,1.0,0.9375,1.0
pioneer,8,multirocket,1,1.0,1.0,0.9375,0.95
pioneer,8,storm minirocket,0,0.9652777777777778,1.0,1.0,1.0
