dataset,fold,method,first_order_diff_used,train_accuracy,train_auc,test_accuracy,test_auc
hepatitis,5,multirocket,1,0.9955357142857144,0.9953809671100112,0.86,0.8583333333333334
hepatitis,5,storm minirocket,0,0.875,0.8554490153624086,0.9,0.8833333333333333
hepatitis,5,storm multirocket,0,0.8191964285714286,0.7989792762140426,0.9,0.8916666666666667
hepatitis,5,storm multirocket,1,0.828125,0.8107536859470049,0.86,0.8416666666666667
hepatitis,6,minirocket,0,0.9665178571428572,0.963128976286871,0.8,0.7947454844006568
hepatitis,6,multirocket,0,0.9955357142857144,0.995373048004627,0.88,0.8571428571428572
hepatitis,6,multirocket,1,0.9955357142857144,0.995373048004627,0.78,0.777504105090312
hepatitis,6,storm minirocket,0,1.0,1.0,0.9,0.88752052545156
hepatitis,6,storm multirocket,0,0.9977678571428572,0.9981203007518796,0.88,0.870279146141215
hepatitis,6,storm multirocket,1,0.8526785714285714,0.8238866396761134,0.88,0.8637110016420362
hepatitis,7,minirocket,0,0.8995535714285714,0.8964944839674193,0.78,0.7583333333333333
hepatitis,7,multirocket,0,0.9375,0.9319517476028456,0.82,0.8
hepatitis,7,multirocket,1,0.9977678571428572,0.9972677595628416,0.86,0.8500000000000001
hepatitis,7,storm minirocket,0,1.0,1.0,0.86,0.8333333333333334
hepatitis,7,storm multirocket,0,1.0,1.0,0.84,0.8333333333333334
hepatitis,7,storm multirocket,1,0.84375,0.8104340653675637,0.84,0.8
hepatitis,8,minirocket,0,0.959910913140312,0.9567874604544148,0.7346938775510204,0.7293103448275862
hepatitis,8,multirocket,0,0.9977728285077953,0.9972677595628416,0.7755102040816326,0.7637931034482758
hepatitis,8,multirocket,1,0.9398663697104676,0.9356074612761413,0.8367346938775511,0.8387931034482758
hepatitis,8,storm minirocket,0,0.930957683741648,0.9297937466617364,0.9183673469387756,0.9077586206896552
hepatitis,8,storm multirocket,0,0.933184855233853,0.923148034019475,0.8775510204081632,0.85
hepatitis,8,storm multirocket,1,0.9131403118040088,0.9079358231644684,0.8367346938775511,0.8232758620689656
hepatitis,9,minirocket,0,0.9552572706935124,0.9519386274103256,0.8431372549019608,0.8452380952380952
hepatitis,9,multirocket,0,0.9932885906040269,0.9926187020526644,0.8431372549019608,0.8452380952380952
hepatitis,9,multirocket,1,0.9932885906040269,0.9926187020526644,0.8627450980392157,0.869047619047619
hepatitis,9,storm minirocket,0,0.9977628635346756,0.9981132075471698,0.8431372549019608,0.8309523809523809
hepatitis,9,storm multirocket,0,0.9843400447427292,0.984211071946921,0.8627450980392157,0.869047619047619
hepatitis,9,storm multirocket,1,0.8903803131991052,0.895500725689405,0.8235294117647058,0.8357142857142855
musekey,0,minirocket,0,0.9783950617283952,0.9997372070137772,0.6388888888888888,0.9592391304347826
musekey,0,multirocket,0,1.0,1.0,0.6388888888888888,0.9470108695652174
musekey,0,multirocket,1,0.984567901234568,0.999781937734836,0.5555555555555556,0.9384057971014492
musekey,0,storm minirocket,0,0.9907407407407408,1.0,0.75,0.9664855072463768
musekey,0,storm multirocket,0,0.9660493827160492,0.9996589282519232,0.75,0.9651268115942028
musekey,0,storm multirocket,1,1.0,1.0,0.6388888888888888,0.9610507246376812
musekey,1,minirocket,0,0.9691358024691358,0.9995582841295404,0.7222222222222222,0.9769021739130436
musekey,1,multirocket,0,0.9753086419753086,0.9995471014492754,0.6666666666666666,0.9619565217391304
musekey,1,multirocket,1,0.984567901234568,0.9997036589729824,0.6111111111111112,0.9365942028985508
musekey,1,storm minirocket,0,0.9969135802469136,0.9999944086598676,0.9166666666666666,0.9950181159420288
musekey,1,storm multirocket,0,1.0,1.0,0.8611111111111112,0.988677536231884
musekey,1,storm multirocket,1,0.9660493827160492,0.9989320540347112,0.75,0.9823369565217392
musekey,2,minirocket,0,0.9907407407407408,0.99969806763285,0.6666666666666666,0.9230072463768116
musekey,2,multirocket,0,1.0,1.0,0.7222222222222222,0.9624094202898552
musekey,2,multirocket,1,0.9876543209876544,0.9998378511361604,0.6388888888888888,0.9565217391304348
musekey,2,storm minirocket,0,1.0,1.0,0.8055555555555556,0.9832427536231884
musekey,2,storm multirocket,0,0.9938271604938272,1.0,0.7777777777777778,0.9769021739130436
musekey,2,storm multirocket,1,0.9969135802469136,0.9999944086598676,0.8055555555555556,0.9796195652173914
musekey,3,minirocket,0,0.9783950617283952,0.9997427983539092,0.6944444444444444,0.9429347826086956
musekey,3,multirocket,0,1.0,1.0,0.6666666666666666,0.9243659420289856
musekey,3,multirocket,1,0.9938271604938272,0.9998713991769548,0.6388888888888888,0.9307065217391304
musekey,3,storm minirocket,0,0.9907407407407408,1.0,0.8333333333333334,0.9769021739130436
musekey,3,storm multirocket,0,1.0,1.0,0.8333333333333334,0.9796195652173914
musekey,3,storm multirocket,1,0.9876543209876544,0.9999832259796028,0.7777777777777778,0.9637681159420288
musekey,4,minirocket,0,0.9753086419753086,0.9996197888709965,0.6944444444444444,0.9565217391304348
musekey,4,multirocket,0,1.0,1.0,0.7777777777777778,0.9660326086956522
musekey,4,multirocket,1,0.9876543209876544,0.999832259796028,0.75,0.957427536231884
musekey,4,storm minirocket,0,0.984567901234568,0.9997987117552336,0.9166666666666666,0.9932065217391304
musekey,4,storm multirocket,0,0.9753086419753086,0.9996533369117908,0.7777777777777778,0.9782608695652174
musekey,4,storm multirocket,1,0.9969135802469136,1.0,0.8611111111111112,0.9904891304347826
musekey,5,minirocket,0,0.9783950617283952,0.9995359187690106,0.8055555555555556,0.9882246376811594
musekey,5,multirocket,0,1.0,0.9999832259796028,0.7222222222222222,0.9714673913043478
musekey,5,multirocket,1,0.984567901234568,0.999832259796028,0.7222222222222222,0.9796195652173914
musekey,5,storm minirocket,0,1.0,1.0,0.8333333333333334,0.9769021739130436
musekey,5,storm multirocket,0,0.9783950617283952,0.9996086061907318,0.8611111111111112,0.9805253623188406
musekey,5,storm multirocket,1,0.8641975308641975,0.9952194041867954,0.8333333333333334,0.9764492753623188
musekey,6,minirocket,0,0.9783950617283952,0.9996030148505995,0.75,0.9882246376811594
musekey,6,multirocket,0,0.9969135802469136,0.9999776346394704,0.75,0.9791666666666666
musekey,6,multirocket,1,0.9814814814814816,0.9997595723743068,0.7222222222222222,0.9710144927536232
musekey,6,storm minirocket,0,1.0,1.0,0.9166666666666666,0.9963768115942028
musekey,6,storm multirocket,0,0.8950617283950617,0.9951187600644124,0.8888888888888888,0.9963768115942028
musekey,6,storm multirocket,1,0.9907407407407408,0.9999608606190732,0.8333333333333334,0.9759963768115942
musekey,7,minirocket,0,0.984567901234568,0.9996924762927176,0.8333333333333334,0.9615036231884058
musekey,7,multirocket,0,1.0,1.0,0.6944444444444444,0.9628623188405796
musekey,7,multirocket,1,0.9876543209876544,0.9998154857756308,0.7222222222222222,0.9619565217391304
musekey,7,storm minirocket,0,1.0,1.0,0.8611111111111112,0.9832427536231884
musekey,7,storm multirocket,0,0.9969135802469136,0.9999776346394704,0.9166666666666666,0.9891304347826086
musekey,7,storm multirocket,1,1.0,1.0,0.75,0.9746376811594204
musekey,8,minirocket,0,0.9814814814814816,0.9995247360887456,0.7777777777777778,0.9266304347826086
musekey,8,multirocket,0,0.984567901234568,0.9994800053676868,0.75,0.938858695652174
musekey,8,multirocket,1,0.9876543209876544,0.999776346394704,0.6944444444444444,0.9338768115942028
musekey,8,storm minirocket,0,1.0,1.0,0.9166666666666666,0.977355072463768
musekey,8,storm multirocket,0,1.0,1.0,0.9166666666666666,0.96875
musekey,8,storm multirocket,1,0.9722222222222222,0.9998937645374844,0.8055555555555556,0.9633152173913044
musekey,9,minirocket,0,0.9814814814814816,0.9997036589729824,0.6666666666666666,0.9551630434782608
musekey,9,multirocket,0,1.0,0.9999944086598676,0.5833333333333334,0.9633152173913044
musekey,9,multirocket,1,0.9907407407407408,0.9997539810341742,0.6388888888888888,0.9619565217391304
musekey,9,storm minirocket,0,1.0,1.0,0.8611111111111112,0.9832427536231884
musekey,9,storm multirocket,0,1.0,1.0,0.8611111111111112,0.9868659420289856
musekey,9,storm multirocket,1,1.0,1.0,0.75,0.967391304347826
pioneer,0,minirocket,0,1.0,1.0,1.0,1.0
pioneer,0,multirocket,0,1.0,1.0,1.0,1.0
pioneer,0,multirocket,1,1.0,1.0,1.0,1.0
pioneer,0,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,0,storm multirocket,0,0.993103448275862,0.9999523264683448,1.0,1.0
pioneer,0,storm multirocket,1,0.993103448275862,1.0,1.0,1.0
pioneer,1,minirocket,0,1.0,1.0,1.0,1.0
pioneer,1,multirocket,0,1.0,1.0,1.0,1.0
pioneer,1,multirocket,1,1.0,1.0,1.0,1.0
pioneer,1,storm minirocket,0,0.9652777777777778,0.9999523264683448,1.0,1.0
pioneer,1,storm multirocket,0,0.9652777777777778,0.9998569794050344,1.0,1.0
pioneer,1,storm multirocket,1,0.9861111111111112,0.9998706004140786,1.0,1.0
pioneer,2,minirocket,0,1.0,1.0,1.0,1.0
pioneer,2,multirocket,0,1.0,1.0,1.0,1.0
pioneer,2,multirocket,1,1.0,1.0,1.0,1.0
pioneer,2,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,2,storm multirocket,0,0.9793103448275862,0.9998569794050344,1.0,1.0
pioneer,2,storm multirocket,1,0.9724137931034482,0.994377701500127,1.0,1.0
pioneer,3,minirocket,0,1.0,1.0,1.0,1.0
pioneer,3,multirocket,0,1.0,1.0,1.0,1.0
pioneer,3,multirocket,1,1.0,1.0,1.0,1.0
pioneer,3,storm minirocket,0,0.9861111111111112,1.0,1.0,1.0
pioneer,3,storm multirocket,0,1.0,1.0,1.0,1.0
pioneer,3,storm multirocket,1,0.9791666666666666,0.9869442628309903,1.0,1.0
pioneer,4,minirocket,0,1.0,1.0,1.0,1.0
pioneer,4,multirocket,0,1.0,1.0,1.0,1.0
pioneer,4,multirocket,1,1.0,1.0,0.9444444444444444,0.9545454545454546
pioneer,4,storm minirocket,0,0.9859154929577464,1.0,1.0,1.0
pioneer,4,storm multirocket,0,0.9929577464788732,1.0,1.0,1.0
pioneer,4,storm multirocket,1,0.9788732394366196,0.9999504999505,1.0,1.0
pioneer,5,minirocket,0,1.0,1.0,1.0,1.0
pioneer,5,multirocket,0,1.0,1.0,1.0,1.0
pioneer,5,multirocket,1,1.0,1.0,1.0,1.0
pioneer,5,storm minirocket,0,0.986206896551724,1.0,1.0,1.0
pioneer,5,storm multirocket,0,0.9655172413793104,0.999618611746758,1.0,1.0
pioneer,5,storm multirocket,1,0.8896551724137931,0.9958110856852276,1.0,1.0
pioneer,6,minirocket,0,1.0,1.0,1.0,1.0
pioneer,6,multirocket,0,1.0,1.0,1.0,1.0
pioneer,6,multirocket,1,1.0,1.0,1.0,1.0
pioneer,6,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,6,storm multirocket,0,1.0,1.0,1.0,1.0
pioneer,6,storm multirocket,1,1.0,1.0,1.0,1.0
pioneer,7,minirocket,0,1.0,1.0,1.0,1.0
pioneer,7,multirocket,0,1.0,1.0,1.0,1.0
pioneer,7,multirocket,1,1.0,1.0,1.0,1.0
pioneer,7,storm minirocket,0,0.9655172413793104,1.0,1.0,1.0
pioneer,7,storm multirocket,0,1.0,1.0,1.0,1.0
pioneer,7,storm multirocket,1,0.9724137931034482,1.0,1.0,1.0
pioneer,8,minirocket,0,1.0,1.0,1.0,1.0
pioneer,8,multirocket,0,1.0,1.0,1.0,1.0
pioneer,8,multirocket,1,1.0,1.0,1.0,1.0
pioneer,8,storm minirocket,0,1.0,1.0,1.0,1.0
pioneer,8,storm multirocket,0,0.9930555555555556,1.0,1.0,1.0
pioneer,8,storm multirocket,1,0.9722222222222222,1.0,1.0,1.0
